swimmer_name,swimmer_ID,event,event_ID,time,meet_name,year,date,additional_info
Jake W Schotanus,2662805,50 Fly Y,450,26.77,Calvin GVSU SVSU, 2023,"Oct 14, 2023",['Extracted']
Jake W Schotanus,2662805,50 Fly Y,450,25.70,Calvin Winter Invitational, 2022,"Dec 02, 2022",['Extracted']
Jake W Schotanus,2662805,50 Fly Y,450,26.69,Calvin vs. Grand Valley, 2022,"Oct 14, 2022",['Extracted']
Jake W Schotanus,2662805,50 Fly Y,450,25.64,KHSAA State Championships, 2022,"Feb 18, 2022",['Extracted']
Jake W Schotanus,2662805,50 Fly Y,450,26.43,KHSAA Region 6 Championships, 2022,"Feb 03, 2022",['Extracted']
Jake W Schotanus,2662805,50 Fly Y,450,25.94,KHSAA Region 6 Championships, 2022,"Feb 03, 2022",['Extracted']
Jake W Schotanus,2662805,100 Fly Y,4100,52.50,MIAA Championships, 2024,"Feb 23, 2024",[]
Jake W Schotanus,2662805,100 Fly Y,4100,54.88,Hope vs. Calvin, 2024,"Feb 03, 2024",[]
Jake W Schotanus,2662805,100 Fly Y,4100,53.57,Calvin Wayne State, 2024,"Jan 27, 2024",[]
Jake W Schotanus,2662805,100 Fly Y,4100,53.08,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,53.78,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,56.37,Calvin Quad, 2023,"Nov 04, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,58.44,Calvin v Albion v Alma, 2023,"Oct 27, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,57.66,Calvin GVSU SVSU, 2023,"Oct 14, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,54.30,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,57.38,"Calvin vs. Chicago, DePauw", 2023,"Jan 28, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,56.29,Calvin vs. Hope, 2023,"Jan 27, 2023",[]
Jake W Schotanus,2662805,100 Fly Y,4100,54.43,Calvin Winter Invitational, 2022,"Dec 02, 2022",[]
Jake W Schotanus,2662805,100 Fly Y,4100,56.49,Calvin Quad, 2022,"Nov 05, 2022",[]
Jake W Schotanus,2662805,100 Fly Y,4100,58.14,Calvin vs. Grand Valley, 2022,"Oct 14, 2022",[]
Jake W Schotanus,2662805,100 Fly Y,4100,55.04,KHSAA State Championships, 2022,"Feb 18, 2022",[]
Jake W Schotanus,2662805,100 Fly Y,4100,56.03,KHSAA Region 6 Championships, 2022,"Feb 03, 2022",[]
Jake W Schotanus,2662805,100 Fly Y,4100,56.57,KHSAA Region 6 Championships, 2022,"Feb 03, 2022",[]
Jake W Schotanus,2662805,200 Fly Y,4200,1:58.18,MIAA Championships, 2024,"Feb 24, 2024",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:11.85,Hope vs. Calvin, 2024,"Feb 03, 2024",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:01.60,2024 Calvin Kalamazoo Olivet, 2024,"Jan 20, 2024",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:05.66,Calvin Winter Invitational, 2023,"Dec 02, 2023",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:13.25,Calvin Quad, 2023,"Nov 04, 2023",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:05.09,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 18, 2023",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:09.42,"Calvin vs. Chicago, DePauw", 2023,"Jan 28, 2023",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:12.31,Calvin vs. Alma vs. Albion, 2023,"Jan 21, 2023",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:01.69,Calvin Winter Invitational, 2022,"Dec 03, 2022",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:02.92,Calvin Winter Invitational, 2022,"Dec 03, 2022",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:13.57,Calvin vs. Wheaton (IL), 2022,"Nov 12, 2022",[]
Jake W Schotanus,2662805,200 Fly Y,4200,2:17.17,Calvin Quad, 2022,"Nov 05, 2022",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:03.71,MIAA Championships, 2024,"Feb 22, 2024",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:06.69,Calvin Winter Invitational, 2023,"Nov 30, 2023",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:11.54,Calvin Quad, 2023,"Nov 03, 2023",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:13.59,Calvin v Albion v Alma, 2023,"Oct 27, 2023",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:08.93,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:16.55,Calvin Quad, 2022,"Nov 04, 2022",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:20.83,KHSAA Region Six Championship, 2020,"Feb 01, 2020",[]
Jake W Schotanus,2662805,200 IM Y,5200,2:18.76,KHSAA Region Six Championship, 2020,"Feb 01, 2020",[]
Joshua J Seidelman,1330798,50 Free Y,150,22.81,Calvin Wayne State, 2024,"Jan 27, 2024",['Relay Leadoff']
Joshua J Seidelman,1330798,50 Free Y,150,23.12,Calvin Wayne State, 2024,"Jan 27, 2024",[]
Joshua J Seidelman,1330798,50 Free Y,150,22.88,GCC v Calvin, 2024,"Jan 12, 2024",[]
Joshua J Seidelman,1330798,50 Free Y,150,20.91,Calvin Winter Invitational, 2023,"Nov 30, 2023",['Relay Leadoff']
Joshua J Seidelman,1330798,50 Free Y,150,21.87,Calvin at Wheaton, 2023,"Nov 11, 2023",[]
Joshua J Seidelman,1330798,50 Free Y,150,23.29,Calvin v Albion v Alma, 2023,"Oct 27, 2023",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,23.00,Calvin Winter Invitational, 2022,"Dec 03, 2022",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,21.37,Calvin Winter Invitational, 2022,"Dec 01, 2022",['Relay Leadoff']
Joshua J Seidelman,1330798,50 Free Y,150,24.00,Calvin Quad, 2022,"Nov 05, 2022","['Extracted', 'Relay Leadoff']"
Joshua J Seidelman,1330798,50 Free Y,150,25.28,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,26.16,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,25.70,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,25.98,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,25.45,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,22.80,Calvin vs. Hillsdale vs Davenport, 2022,"Jan 21, 2022",['Relay Leadoff']
Joshua J Seidelman,1330798,50 Free Y,150,24.03,Wheaton (IL) vs. Calvin, 2021,"Nov 13, 2021","['Extracted', 'Relay Leadoff']"
Joshua J Seidelman,1330798,50 Free Y,150,22.75,Wheaton (IL) vs. Calvin, 2021,"Nov 13, 2021",[]
Joshua J Seidelman,1330798,50 Free Y,150,24.07,MI OLY MCSA Senior Cup, 2021,"Jul 30, 2021",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,24.26,MI OLY MCSA Senior Cup, 2021,"Jul 30, 2021",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,22.74,MI OLY MCSA Senior Cup, 2021,"Jul 29, 2021",[]
Joshua J Seidelman,1330798,50 Free Y,150,23.09,Livonia Stevenson @ Northville, 2021,"Mar 06, 2021",[]
Joshua J Seidelman,1330798,50 Free Y,150,23.45,Canton @ Northville, 2021,"Feb 11, 2021",['Relay Leadoff']
Joshua J Seidelman,1330798,50 Free Y,150,23.01,Plymouth @ Northville, 2021,"Jan 28, 2021",[]
Joshua J Seidelman,1330798,50 Free Y,150,24.97,Salem @ Northville, 2021,"Jan 26, 2021","['Extracted', 'Relay Leadoff']"
Joshua J Seidelman,1330798,50 Free Y,150,24.55,Northville vs. Salem, 2020,"Feb 20, 2020",['Relay Leadoff']
Joshua J Seidelman,1330798,50 Free Y,150,24.25,Northville vs. Brighton, 2020,"Jan 16, 2020",['Relay Leadoff']
Joshua J Seidelman,1330798,50 Free Y,150,26.54,Salem Invitational, 2020,"Jan 11, 2020","['Extracted', 'Relay Leadoff']"
Joshua J Seidelman,1330798,50 Free Y,150,28.71,MI SAC Thanksgiving Classic, 2017,"Nov 18, 2017",[]
Joshua J Seidelman,1330798,50 Free Y,150,31.02,2017 MI SMAC Last Chance Meet, 2017,"Feb 10, 2017",['Extracted']
Joshua J Seidelman,1330798,50 Free Y,150,37.72,2014 MI BAC-SLA January Dual, 2014,"Jan 30, 2014",[]
Joshua J Seidelman,1330798,50 Free Y,150,38.64,2014 MI SLA 3rd Annual ARCTIC, 2014,"Jan 17, 2014",['Extracted']
Joshua J Seidelman,1330798,100 Free Y,1100,50.95,Calvin Wayne State, 2024,"Jan 27, 2024",[]
Joshua J Seidelman,1330798,100 Free Y,1100,49.45,GCC v Calvin, 2024,"Jan 12, 2024",[]
Joshua J Seidelman,1330798,100 Free Y,1100,47.83,Calvin at Wheaton, 2023,"Nov 11, 2023",[]
Joshua J Seidelman,1330798,100 Free Y,1100,48.36,Calvin Quad, 2023,"Nov 04, 2023",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,47.96,Calvin v Albion v Alma, 2023,"Oct 27, 2023",[]
Joshua J Seidelman,1330798,100 Free Y,1100,48.61,"Calvin vs. Chicago, DePauw", 2023,"Jan 28, 2023",[]
Joshua J Seidelman,1330798,100 Free Y,1100,47.93,Calvin vs. Hope, 2023,"Jan 27, 2023",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,48.75,Ashland vs. Calvin, 2023,"Jan 13, 2023",[]
Joshua J Seidelman,1330798,100 Free Y,1100,47.12,Calvin Winter Invitational, 2022,"Dec 03, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,49.70,Calvin Quad, 2022,"Nov 05, 2022",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,52.94,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,54.68,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,53.51,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,53.61,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,52.50,Calvin Mental Health Awareness Meet, 2022,"Oct 22, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,49.13,Calvin v Alma, 2022,"Feb 05, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,49.66,Chicago vs. Calvin vs. DePauw, 2022,"Jan 29, 2022",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,49.04,21-22 Calvin v Olivet, 2022,"Jan 22, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,49.81,Albion vs. Calvin, 2022,"Jan 15, 2022",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,49.30,Calvin v Wayne State, 2022,"Jan 14, 2022",[]
Joshua J Seidelman,1330798,100 Free Y,1100,49.88,Wheaton (IL) vs. Calvin, 2021,"Nov 13, 2021",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,49.57,MI OLY MCSA Senior Cup, 2021,"Jul 30, 2021",[]
Joshua J Seidelman,1330798,100 Free Y,1100,49.82,MI OLY MCSA Senior Cup, 2021,"Jul 30, 2021",[]
Joshua J Seidelman,1330798,100 Free Y,1100,50.46,Canton @ Northville, 2021,"Feb 11, 2021",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,51.21,Salem @ Northville, 2021,"Jan 26, 2021",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,53.55,Northville vs. Salem, 2020,"Feb 20, 2020",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,52.07,Northville vs. Salem, 2020,"Feb 20, 2020",[]
Joshua J Seidelman,1330798,100 Free Y,1100,54.81,Salem Invitational, 2020,"Jan 11, 2020",['Relay Leadoff']
Joshua J Seidelman,1330798,100 Free Y,1100,57.44,Howell @ Northville, 2019,"Jan 10, 2019",[]
Joshua J Seidelman,1330798,100 Free Y,1100,57.58,MI SAC Thanksgiving Classic, 2018,"Nov 17, 2018",[]
Joshua J Seidelman,1330798,100 Free Y,1100,1:01.90,MI SMAC 18th Annual Octob, 2017,"Oct 21, 2017",[]
Joshua J Seidelman,1330798,100 Free Y,1100,1:03.97,2017 MI SMAC Last Chance Meet, 2017,"Feb 10, 2017",[]
Joshua J Seidelman,1330798,100 Free Y,1100,1:13.51,2014 MI LCSC Snowball splash a, 2014,"Dec 05, 2014",[]
Joshua J Seidelman,1330798,100 Free Y,1100,1:21.51,2014 MI SLA 3rd Annual ARCTIC, 2014,"Jan 17, 2014",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:41.38,MIAA Championships, 2024,"Feb 23, 2024",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:42.14,MIAA Championships, 2024,"Feb 23, 2024",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:46.23,Hope vs. Calvin, 2024,"Feb 03, 2024",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:45.94,Chicago vs. Calvin, 2024,"Jan 20, 2024",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:47.16,GCC v Calvin, 2024,"Jan 12, 2024",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:41.87,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:41.51,Calvin Winter Invitational, 2023,"Dec 01, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:46.54,Calvin Quad, 2023,"Nov 04, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:46.37,Calvin v Albion v Alma, 2023,"Oct 27, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:40.30,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:41.45,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 17, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:46.65,"Calvin vs. Chicago, DePauw", 2023,"Jan 28, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:46.62,Calvin vs. Alma vs. Albion, 2023,"Jan 21, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:47.22,Ashland vs. Calvin, 2023,"Jan 13, 2023",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:43.62,Calvin Winter Invitational, 2022,"Dec 02, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:43.53,Calvin Winter Invitational, 2022,"Dec 02, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:48.44,Calvin vs. Wheaton (IL), 2022,"Nov 12, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:48.16,Calvin Quad, 2022,"Nov 05, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:41.87,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 18, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:44.06,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 18, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:47.23,21-22 Calvin v Olivet, 2022,"Jan 22, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:48.46,Calvin v Wayne State, 2022,"Jan 14, 2022",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:45.23,Calvin Winter Invite, 2021,"Dec 03, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:46.02,Calvin Winter Invite, 2021,"Dec 03, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:48.21,Calvin vs. Kalamazoo, 2021,"Nov 12, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:50.25,Calvin Quad Meet, 2021,"Nov 06, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.99,Grand Valley vs. Calvin, 2021,"Oct 23, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:44.99,MHSAA D1 State Championships, 2021,"Mar 27, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:45.51,KLAA Boys Conference Meet, 2021,"Mar 13, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:48.51,Saline @ Northville, 2021,"Feb 27, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.32,Northville @ Novi, 2021,"Feb 18, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.47,Canton @ Northville, 2021,"Feb 11, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.75,Howell @ Northville, 2021,"Feb 04, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:48.78,Salem @ Northville, 2021,"Jan 26, 2021",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.29,KLAA Boys Conference Meet, 2020,"Feb 27, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.08,KLAA Boys Conference Meet, 2020,"Feb 27, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.08,KLAA Boys Conference Meet, 2020,"Feb 27, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:49.66,MISCA Meet, 2020,"Feb 14, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:50.88,Northville vs. Novi, 2020,"Feb 13, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:51.45,Canton vs. Northville, 2020,"Feb 08, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:51.45,Wanye County Championships, 2020,"Feb 08, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:52.44,Northville vs. Hartland, 2020,"Jan 30, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:53.14,Northville @ Howell, 2020,"Jan 23, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:51.97,Northville vs. Brighton, 2020,"Jan 16, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:55.89,Salem Invitational, 2020,"Jan 11, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:54.42,Northville Quad Meet, 2020,"Jan 04, 2020",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:53.12,Northville vs. Livonia Stevenson, 2019,"Dec 19, 2019",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:55.10,Northville vs. Brother Rice, 2019,"Dec 10, 2019",[]
Joshua J Seidelman,1330798,200 Free Y,1200,1:58.60,Wayne County Boys Championship, 2019,"Jan 31, 2019",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:01.66,Hartland vs Northville, 2019,"Jan 17, 2019",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:07.74,MI SAC Thanksgiving Classic, 2018,"Nov 17, 2018",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:03.63,Wayne County Boys Championships, 2018,"Feb 03, 2018",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:04.76,Hartland @ Northville, 2018,"Jan 25, 2018",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:06.61,Howell @ Northville, 2018,"Jan 04, 2018",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:09.85,Huron vs  Northville, 2018,"Jan 01, 2018",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:09.85,Huron vs.  Northville, 2017,"Dec 22, 2017",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:11.23,Brighton HS vs. Northville, 2017,"Dec 19, 2017",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:06.80,Brother Rice @ Northville, 2017,"Dec 11, 2017",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:15.32,MI SAC Thanksgiving Classic, 2017,"Nov 18, 2017",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:15.84,MI SMAC 18th Annual Octob, 2017,"Oct 21, 2017",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:19.27,2017 MI SMAC Last Chance Meet, 2017,"Feb 10, 2017",[]
Joshua J Seidelman,1330798,200 Free Y,1200,2:54.65,2014 MI Polar Plunge, 2014,"Feb 07, 2014",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:39.97,MIAA Championships, 2024,"Feb 22, 2024",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:40.28,MIAA Championships, 2024,"Feb 22, 2024",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:57.70,Hope vs. Calvin, 2024,"Feb 03, 2024",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:57.77,Chicago vs. Calvin, 2024,"Jan 20, 2024",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:50.81,CMU Quad Meet, 2024,"Jan 13, 2024",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:39.30,Calvin Winter Invitational, 2023,"Nov 30, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:38.49,Calvin Winter Invitational, 2023,"Nov 30, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:54.57,Calvin Quad, 2023,"Nov 03, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:00.94,Calvin GVSU SVSU, 2023,"Oct 14, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:36.78,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 16, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:40.08,Michigan Intercollegiate Athletic Association Championships, 2023,"Feb 16, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:51.07,Calvin vs. Hope, 2023,"Jan 27, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:57.12,Calvin vs. Alma vs. Albion, 2023,"Jan 21, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:02.27,Wayne State vs. Calvin, 2023,"Jan 20, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:55.09,"Denison vs. Calvin, Carnegie Mellon", 2023,"Jan 14, 2023",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:41.53,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:40.80,Calvin Winter Invitational, 2022,"Dec 01, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:58.45,Calvin vs. Wheaton (IL), 2022,"Nov 12, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:57.85,Kalamazoo vs. Calvin vs. Olivet, 2022,"Nov 11, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:57.04,Calvin Quad, 2022,"Nov 04, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:02.09,Calvin vs. Grand Valley, 2022,"Oct 14, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:40.10,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 17, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:41.12,Michigan Intercollegiate Athletic Association Championships, 2022,"Feb 17, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:53.76,Calvin v Alma, 2022,"Feb 05, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:53.15,Chicago vs. Calvin vs. DePauw, 2022,"Jan 29, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:52.69,Calvin vs. Hillsdale vs Davenport, 2022,"Jan 21, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:56.53,Albion vs. Calvin, 2022,"Jan 15, 2022",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:47.81,Calvin Winter Invite, 2021,"Dec 04, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:46.79,Calvin Winter Invite, 2021,"Dec 04, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:00.40,Calvin vs. Kalamazoo, 2021,"Nov 12, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:57.43,Calvin Quad Meet, 2021,"Nov 05, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:56.86,Hope vs. Calvin, 2021,"Oct 30, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:01.16,Grand Valley vs. Calvin, 2021,"Oct 23, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:46.10,MHSAA D1 State Championships, 2021,"Mar 27, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:50.57,KLAA Boys Conference Meet, 2021,"Mar 13, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:53.07,Saline @ Northville, 2021,"Feb 27, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:00.52,Northville @ Novi, 2021,"Feb 18, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:58.81,Plymouth @ Northville, 2021,"Jan 28, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:01.47,Salem @ Northville, 2021,"Jan 26, 2021",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:53.65,KLAA Boys Conference Meet, 2020,"Feb 27, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:53.14,KLAA Boys Conference Meet, 2020,"Feb 27, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:53.14,KLAA Boys Conference Meet, 2020,"Feb 27, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,4:57.62,MISCA Meet, 2020,"Feb 14, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:04.85,Northville vs. Novi, 2020,"Feb 13, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:05.97,Canton vs. Northville, 2020,"Feb 08, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:05.97,Wanye County Championships, 2020,"Feb 08, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:08.63,Northville @ Howell, 2020,"Jan 23, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:11.43,Salem Invitational, 2020,"Jan 11, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:12.61,Northville Quad Meet, 2020,"Jan 04, 2020",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:11.91,Northville vs. Brother Rice, 2019,"Dec 10, 2019",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:23.82,"MI DCAC 19th Annual Red, White, and Blue", 2019,"Nov 15, 2019",[]
Joshua J Seidelman,1330798,500 Free Y,1500,5:13.88,KLAA Boys Conference Meet, 2019,"Feb 21, 2019",[]
